DateTime,electricity_hourly_diff,heating_hourly_diff,is_holiday,day_of_week,hour_of_day,is_working_hour,number_of_people
2022-01-01 00:00:00,0.0,0.0,1.0,5.0,0.0,0.0,0.0
2022-01-01 01:00:00,5.057500000111759,20.0,1.0,5.0,1.0,0.0,0.0
2022-01-01 02:00:00,4.955000000074506,19.75,1.0,5.0,2.0,0.0,0.0
2022-01-01 03:00:00,5.029999999795109,19.25,1.0,5.0,3.0,0.0,0.0
2022-01-01 04:00:00,6.330000000074506,20.0,1.0,5.0,4.0,0.0,0.0
2022-01-01 05:00:00,7.007500000065193,19.25,1.0,5.0,5.0,0.0,0.0
2022-01-01 06:00:00,6.96999999997206,19.75,1.0,5.0,6.0,0.0,0.0
2022-01-01 07:00:00,7.03249999997206,19.5,1.0,5.0,7.0,0.0,0.0
2022-01-01 08:00:00,6.912499999860302,19.75,1.0,5.0,8.0,0.0,0.0
2022-01-01 09:00:00,6.2625000001862645,19.75,1.0,5.0,9.0,0.0,0.0
2022-01-01 10:00:00,6.024999999906868,19.25,1.0,5.0,10.0,0.0,0.0
2022-01-01 11:00:00,5.962499999906868,19.75,1.0,5.0,11.0,0.0,0.0
2022-01-01 12:00:00,5.972500000149012,19.5,1.0,5.0,12.0,0.0,0.0
2022-01-01 13:00:00,6.015000000130385,19.5,1.0,5.0,13.0,0.0,0.0
2022-01-01 14:00:00,6.092499999795109,19.0,1.0,5.0,14.0,0.0,0.0
2022-01-01 15:00:00,5.9850000001024455,19.25,1.0,5.0,15.0,0.0,0.0
2022-01-01 16:00:00,5.96750000002794,19.25,1.0,5.0,16.0,0.0,0.0
2022-01-01 17:00:00,6.512499999953434,19.0,1.0,5.0,17.0,0.0,0.0
2022-01-01 18:00:00,6.945000000065193,19.5,1.0,5.0,18.0,0.0,0.0
2022-01-01 19:00:00,7.007499999832362,19.0,1.0,5.0,19.0,0.0,0.0
2022-01-01 20:00:00,7.0,19.0,1.0,5.0,20.0,0.0,0.0
2022-01-01 21:00:00,5.740000000223517,19.0,1.0,5.0,21.0,0.0,0.0
2022-01-01 22:00:00,5.044999999925494,19.0,1.0,5.0,22.0,0.0,0.0
2022-01-01 23:00:00,5.5424999999813735,19.0,1.0,5.0,23.0,0.0,0.0
2022-01-02 00:00:00,5.099999999860302,19.5,1.0,6.0,0.0,0.0,0.0
2022-01-02 01:00:00,5.130000000121072,19.0,1.0,6.0,1.0,0.0,0.0
2022-01-02 02:00:00,4.965000000083819,19.0,1.0,6.0,2.0,0.0,0.0
2022-01-02 03:00:00,4.972499999916181,19.5,1.0,6.0,3.0,0.0,0.0
2022-01-02 04:00:00,6.232499999925494,19.0,1.0,6.0,4.0,0.0,0.0
2022-01-02 05:00:00,7.060000000055879,19.0,1.0,6.0,5.0,0.0,0.0
2022-01-02 06:00:00,6.850000000093132,19.5,1.0,6.0,6.0,0.0,0.0
2022-01-02 07:00:00,6.867499999934807,19.5,1.0,6.0,7.0,0.0,0.0
2022-01-02 08:00:00,6.832499999785796,19.0,1.0,6.0,8.0,0.0,0.0
2022-01-02 09:00:00,6.542500000214204,19.5,1.0,6.0,9.0,0.0,0.0
2022-01-02 10:00:00,6.070000000065193,19.5,1.0,6.0,10.0,0.0,0.0
2022-01-02 11:00:00,6.462499999906868,19.0,1.0,6.0,11.0,0.0,0.0
2022-01-02 12:00:00,6.069999999832362,18.5,1.0,6.0,12.0,0.0,0.0
2022-01-02 13:00:00,5.9500000001862645,18.5,1.0,6.0,13.0,0.0,0.0
2022-01-02 14:00:00,5.967499999795109,19.0,1.0,6.0,14.0,0.0,0.0
2022-01-02 15:00:00,5.965000000083819,18.5,1.0,6.0,15.0,0.0,0.0
2022-01-02 16:00:00,6.057500000111759,19.0,1.0,6.0,16.0,0.0,0.0
2022-01-02 17:00:00,6.65500000002794,18.5,1.0,6.0,17.0,0.0,0.0
2022-01-02 18:00:00,6.857499999925494,18.5,1.0,6.0,18.0,0.0,0.0
2022-01-02 19:00:00,6.897499999962747,19.0,1.0,6.0,19.0,0.0,0.0
2022-01-02 20:00:00,6.942500000121072,18.5,1.0,6.0,20.0,0.0,0.0
2022-01-02 21:00:00,5.652499999850988,19.5,1.0,6.0,21.0,0.0,0.0
2022-01-02 22:00:00,5.007500000065193,18.5,1.0,6.0,22.0,0.0,0.0
2022-01-02 23:00:00,5.412500000093132,19.0,1.0,6.0,23.0,0.0,0.0
2022-01-03 00:00:00,4.939999999944121,19.0,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:00:00,4.947500000009313,18.5,0.0,0.0,1.0,0.0,0.0
2022-01-03 02:00:00,4.947500000009313,19.0,0.0,0.0,2.0,0.0,0.0
2022-01-03 03:00:00,4.962499999906868,19.0,0.0,0.0,3.0,0.0,0.0
2022-01-03 04:00:00,6.21750000002794,19.5,0.0,0.0,4.0,0.0,0.0
2022-01-03 05:00:00,6.9375,19.0,0.0,0.0,5.0,0.0,0.0
2022-01-03 06:00:00,6.864999999990687,19.0,0.0,0.0,6.0,0.0,0.0
2022-01-03 07:00:00,7.53000000002794,21.5,0.0,0.0,7.0,0.0,0.0
2022-01-03 08:00:00,10.96750000002794,29.5,0.0,0.0,8.0,0.0,0.0
2022-01-03 09:00:00,11.489999999990687,28.0,0.0,0.0,9.0,1.0,333.75
2022-01-03 10:00:00,11.43999999994412,23.5,0.0,0.0,10.0,1.0,295.25
2022-01-03 11:00:00,12.270000000018626,26.5,0.0,0.0,11.0,1.0,336.0
2022-01-03 12:00:00,12.705000000074506,26.5,0.0,0.0,12.0,1.0,327.5
2022-01-03 13:00:00,13.149999999906868,25.25,0.0,0.0,13.0,1.0,324.5
2022-01-03 14:00:00,13.887499999953434,26.75,0.0,0.0,14.0,1.0,344.5
2022-01-03 15:00:00,12.8125,26.0,0.0,0.0,15.0,1.0,319.75
2022-01-03 16:00:00,11.325000000186265,23.25,0.0,0.0,16.0,1.0,331.75
2022-01-03 17:00:00,9.24999999976717,21.5,0.0,0.0,17.0,0.0,0.0
2022-01-03 18:00:00,8.06250000023283,17.5,0.0,0.0,18.0,0.0,0.0
2022-01-03 19:00:00,7.697500000009313,20.25,0.0,0.0,19.0,0.0,0.0
2022-01-03 20:00:00,7.387499999953434,19.5,0.0,0.0,20.0,0.0,0.0
2022-01-03 21:00:00,6.15500000002794,20.5,0.0,0.0,21.0,0.0,0.0
2022-01-03 22:00:00,5.462499999906868,19.75,0.0,0.0,22.0,0.0,0.0
2022-01-03 23:00:00,6.0149999998975545,20.0,0.0,0.0,23.0,0.0,0.0
2022-01-04 00:00:00,5.535000000149012,20.25,0.0,1.0,0.0,0.0,0.0
2022-01-04 01:00:00,5.484999999869615,20.5,0.0,1.0,1.0,0.0,0.0
2022-01-04 02:00:00,5.397499999962747,20.25,0.0,1.0,2.0,0.0,0.0
2022-01-04 03:00:00,5.4375,20.25,0.0,1.0,3.0,0.0,0.0
2022-01-04 04:00:00,6.777500000083819,20.5,0.0,1.0,4.0,0.0,0.0
2022-01-04 05:00:00,7.630000000121072,20.5,0.0,1.0,5.0,0.0,0.0
2022-01-04 06:00:00,7.502499999944121,20.5,0.0,1.0,6.0,0.0,0.0
2022-01-04 07:00:00,8.042499999981374,20.5,0.0,1.0,7.0,0.0,0.0
2022-01-04 08:00:00,10.62250000005588,24.5,0.0,1.0,8.0,0.0,0.0
2022-01-04 09:00:00,12.010000000009313,23.0,0.0,1.0,9.0,1.0,336.75
2022-01-04 10:00:00,12.65500000002794,23.75,0.0,1.0,10.0,1.0,339.5
2022-01-04 11:00:00,12.827499999897555,21.75,0.0,1.0,11.0,1.0,321.75
2022-01-04 12:00:00,12.5625,21.25,0.0,1.0,12.0,1.0,336.75
2022-01-04 13:00:00,12.389999999897555,25.5,0.0,1.0,13.0,1.0,323.0
2022-01-04 14:00:00,12.662500000093132,25.75,0.0,1.0,14.0,1.0,358.0
2022-01-04 15:00:00,12.109999999869615,23.75,0.0,1.0,15.0,1.0,312.5
2022-01-04 16:00:00,10.56250000023283,23.75,0.0,1.0,16.0,1.0,304.75
2022-01-04 17:00:00,8.787499999860302,21.0,0.0,1.0,17.0,0.0,0.0
2022-01-04 18:00:00,7.5424999999813735,19.25,0.0,1.0,18.0,0.0,0.0
2022-01-04 19:00:00,7.317499999888241,20.25,0.0,1.0,19.0,0.0,0.0
2022-01-04 20:00:00,7.322500000242144,20.5,0.0,1.0,20.0,0.0,0.0
2022-01-04 21:00:00,5.942499999888241,20.75,0.0,1.0,21.0,0.0,0.0
2022-01-04 22:00:00,5.345000000204891,20.5,0.0,1.0,22.0,0.0,0.0
2022-01-04 23:00:00,5.834999999962747,21.0,0.0,1.0,23.0,0.0,0.0
2022-01-05 00:00:00,5.307499999878928,21.0,0.0,2.0,0.0,0.0,0.0
2022-01-05 01:00:00,5.3325000000186265,21.0,0.0,2.0,1.0,0.0,0.0
2022-01-05 02:00:00,5.260000000009313,21.5,0.0,2.0,2.0,0.0,0.0
2022-01-05 03:00:00,5.267500000074506,21.25,0.0,2.0,3.0,0.0,0.0
2022-01-05 04:00:00,6.622499999823049,22.0,0.0,2.0,4.0,0.0,0.0
2022-01-05 05:00:00,7.312500000232831,22.0,0.0,2.0,5.0,0.0,0.0
2022-01-05 06:00:00,7.234999999869615,22.25,0.0,2.0,6.0,0.0,0.0
2022-01-05 07:00:00,8.06499999994412,23.5,0.0,2.0,7.0,0.0,0.0
2022-01-05 08:00:00,10.31499999994412,26.25,0.0,2.0,8.0,0.0,0.0
2022-01-05 09:00:00,11.49750000005588,29.0,0.0,2.0,9.0,1.0,331.75
2022-01-05 10:00:00,12.017500000074506,29.5,0.0,2.0,10.0,1.0,340.75
2022-01-05 11:00:00,12.004999999888241,26.25,0.0,2.0,11.0,1.0,345.0
2022-01-05 12:00:00,12.915000000037253,27.75,0.0,2.0,12.0,1.0,312.0
2022-01-05 13:00:00,11.975000000093132,29.0,0.0,2.0,13.0,1.0,313.5
2022-01-05 14:00:00,12.072500000009313,28.0,0.0,2.0,14.0,1.0,326.75
2022-01-05 15:00:00,11.169999999925494,26.75,0.0,2.0,15.0,1.0,334.5
2022-01-05 16:00:00,10.037499999860302,26.75,0.0,2.0,16.0,1.0,328.75
2022-01-05 17:00:00,9.080000000074506,26.0,0.0,2.0,17.0,0.0,0.0
2022-01-05 18:00:00,8.347500000149012,25.25,0.0,2.0,18.0,0.0,0.0
2022-01-05 19:00:00,7.8950000000186265,26.25,0.0,2.0,19.0,0.0,0.0
2022-01-05 20:00:00,7.867499999934807,26.0,0.0,2.0,20.0,0.0,0.0
2022-01-05 21:00:00,6.372500000055879,26.0,0.0,2.0,21.0,0.0,0.0
2022-01-05 22:00:00,5.617499999934807,26.0,0.0,2.0,22.0,0.0,0.0
2022-01-05 23:00:00,6.192499999888241,26.0,0.0,2.0,23.0,0.0,0.0
2022-01-06 00:00:00,5.5475000001024455,26.0,0.0,3.0,0.0,0.0,0.0
2022-01-06 01:00:00,5.625,27.0,0.0,3.0,1.0,0.0,0.0
2022-01-06 02:00:00,5.609999999869615,26.0,0.0,3.0,2.0,0.0,0.0
2022-01-06 03:00:00,5.650000000139698,26.5,0.0,3.0,3.0,0.0,0.0
2022-01-06 04:00:00,7.6875,26.5,0.0,3.0,4.0,0.0,0.0
2022-01-06 05:00:00,8.424999999813735,27.0,0.0,3.0,5.0,0.0,0.0
2022-01-06 06:00:00,8.257500000298023,26.75,0.0,3.0,6.0,0.0,0.0
2022-01-06 07:00:00,8.604999999981374,27.5,0.0,3.0,7.0,0.0,0.0
2022-01-06 08:00:00,10.924999999813735,31.5,0.0,3.0,8.0,0.0,0.0
2022-01-06 09:00:00,11.62250000005588,30.5,0.0,3.0,9.0,1.0,338.25
2022-01-06 10:00:00,11.800000000046566,29.25,0.0,3.0,10.0,1.0,315.75
2022-01-06 11:00:00,11.602499999804422,29.75,0.0,3.0,11.0,1.0,299.75
2022-01-06 12:00:00,12.510000000242144,29.0,0.0,3.0,12.0,1.0,331.5
2022-01-06 13:00:00,16.174999999813735,32.0,0.0,3.0,13.0,1.0,334.75
2022-01-06 14:00:00,16.805000000167638,28.0,0.0,3.0,14.0,1.0,336.5
2022-01-06 15:00:00,15.992499999934807,28.25,0.0,3.0,15.0,1.0,345.25
2022-01-06 16:00:00,15.402500000083819,26.5,0.0,3.0,16.0,1.0,342.75
2022-01-06 17:00:00,14.629999999888241,24.75,0.0,3.0,17.0,0.0,0.0
2022-01-06 18:00:00,12.81499999994412,25.0,0.0,3.0,18.0,0.0,0.0
2022-01-06 19:00:00,12.24750000005588,25.25,0.0,3.0,19.0,0.0,0.0
2022-01-06 20:00:00,12.547500000102445,26.0,0.0,3.0,20.0,0.0,0.0
2022-01-06 21:00:00,7.489999999990687,25.25,0.0,3.0,21.0,0.0,0.0
2022-01-06 22:00:00,5.297499999869615,26.0,0.0,3.0,22.0,0.0,0.0
2022-01-06 23:00:00,6.760000000009313,25.75,0.0,3.0,23.0,0.0,0.0
2022-01-07 00:00:00,5.377500000176951,26.75,0.0,4.0,0.0,0.0,0.0
2022-01-07 01:00:00,5.277499999850988,26.25,0.0,4.0,1.0,0.0,0.0
2022-01-07 02:00:00,5.277500000083819,26.0,0.0,4.0,2.0,0.0,0.0
2022-01-07 03:00:00,5.322500000009313,27.0,0.0,4.0,3.0,0.0,0.0
2022-01-07 04:00:00,9.119999999878928,26.0,0.0,4.0,4.0,0.0,0.0
2022-01-07 05:00:00,11.110000000102445,26.25,0.0,4.0,5.0,0.0,0.0
2022-01-07 06:00:00,11.167499999981374,26.75,0.0,4.0,6.0,0.0,0.0
2022-01-07 07:00:00,12.012499999953434,27.5,0.0,4.0,7.0,0.0,0.0
2022-01-07 08:00:00,13.972499999916181,30.0,0.0,4.0,8.0,0.0,0.0
2022-01-07 09:00:00,15.095000000204891,31.0,0.0,4.0,9.0,1.0,327.5
2022-01-07 10:00:00,15.68999999994412,31.0,0.0,4.0,10.0,1.0,321.0
2022-01-07 11:00:00,16.702499999897555,34.75,0.0,4.0,11.0,1.0,351.25
2022-01-07 12:00:00,17.100000000093132,33.0,0.0,4.0,12.0,1.0,324.0
2022-01-07 13:00:00,16.977499999804422,30.25,0.0,4.0,13.0,1.0,343.25
2022-01-07 14:00:00,16.34250000026077,31.25,0.0,4.0,14.0,1.0,326.5
2022-01-07 15:00:00,15.214999999850988,30.0,0.0,4.0,15.0,1.0,324.5
2022-01-07 16:00:00,13.677499999990687,28.25,0.0,4.0,16.0,1.0,329.25
2022-01-07 17:00:00,12.455000000074506,26.5,0.0,4.0,17.0,0.0,0.0
2022-01-07 18:00:00,12.352500000037253,26.75,0.0,4.0,18.0,0.0,0.0
2022-01-07 19:00:00,12.044999999925494,27.25,0.0,4.0,19.0,0.0,0.0
2022-01-07 20:00:00,11.87749999994412,27.5,0.0,4.0,20.0,0.0,0.0
2022-01-07 21:00:00,8.205000000074506,27.5,0.0,4.0,21.0,0.0,0.0
2022-01-07 22:00:00,6.054999999934807,27.5,0.0,4.0,22.0,0.0,0.0
2022-01-07 23:00:00,7.3950000000186265,27.5,0.0,4.0,23.0,0.0,0.0
2022-01-08 00:00:00,5.932500000111759,27.0,1.0,5.0,0.0,0.0,0.0
2022-01-08 01:00:00,5.9375,27.75,1.0,5.0,1.0,0.0,0.0
2022-01-08 02:00:00,5.982499999925494,27.25,1.0,5.0,2.0,0.0,0.0
2022-01-08 03:00:00,6.03249999997206,27.75,1.0,5.0,3.0,0.0,0.0
2022-01-08 04:00:00,9.87250000005588,27.75,1.0,5.0,4.0,0.0,0.0
2022-01-08 05:00:00,11.982499999925494,27.75,1.0,5.0,5.0,0.0,0.0
2022-01-08 06:00:00,11.987500000046566,27.75,1.0,5.0,6.0,0.0,0.0
2022-01-08 07:00:00,12.160000000149012,28.5,1.0,5.0,7.0,0.0,0.0
2022-01-08 08:00:00,11.824999999953434,28.25,1.0,5.0,8.0,0.0,0.0
2022-01-08 09:00:00,10.917499999981374,28.25,1.0,5.0,9.0,0.0,0.0
2022-01-08 10:00:00,10.942499999888241,28.5,1.0,5.0,10.0,0.0,0.0
2022-01-08 11:00:00,10.854999999981374,28.0,1.0,5.0,11.0,0.0,0.0
2022-01-08 12:00:00,10.770000000018626,28.25,1.0,5.0,12.0,0.0,0.0
2022-01-08 13:00:00,10.707500000018626,27.75,1.0,5.0,13.0,0.0,0.0
2022-01-08 14:00:00,10.712500000139698,28.5,1.0,5.0,14.0,0.0,0.0
2022-01-08 15:00:00,10.792499999981374,27.75,1.0,5.0,15.0,0.0,0.0
2022-01-08 16:00:00,10.829999999841675,28.25,1.0,5.0,16.0,0.0,0.0
2022-01-08 17:00:00,11.179999999934807,28.25,1.0,5.0,17.0,0.0,0.0
2022-01-08 18:00:00,11.652500000083819,28.25,1.0,5.0,18.0,0.0,0.0
2022-01-08 19:00:00,11.665000000037253,28.0,1.0,5.0,19.0,0.0,0.0
2022-01-08 20:00:00,11.727500000037253,28.5,1.0,5.0,20.0,0.0,0.0
2022-01-08 21:00:00,8.179999999934807,28.0,1.0,5.0,21.0,0.0,0.0
2022-01-08 22:00:00,5.975000000093132,28.0,1.0,5.0,22.0,0.0,0.0
2022-01-08 23:00:00,7.392499999841675,28.0,1.0,5.0,23.0,0.0,0.0
2022-01-09 00:00:00,5.910000000149012,27.75,1.0,6.0,0.0,0.0,0.0
2022-01-09 01:00:00,5.897499999962747,28.25,1.0,6.0,1.0,0.0,0.0
2022-01-09 02:00:00,5.96999999997206,27.5,1.0,6.0,2.0,0.0,0.0
2022-01-09 03:00:00,5.989999999990687,27.75,1.0,6.0,3.0,0.0,0.0
2022-01-09 04:00:00,9.817500000121072,27.75,1.0,6.0,4.0,0.0,0.0
2022-01-09 05:00:00,11.87749999994412,28.0,1.0,6.0,5.0,0.0,0.0
2022-01-09 06:00:00,11.8125,28.0,1.0,6.0,6.0,0.0,0.0
2022-01-09 07:00:00,11.895000000018626,28.5,1.0,6.0,7.0,0.0,0.0
2022-01-09 08:00:00,11.629999999888241,28.0,1.0,6.0,8.0,0.0,0.0
2022-01-09 09:00:00,10.890000000130385,28.0,1.0,6.0,9.0,0.0,0.0
2022-01-09 10:00:00,10.764999999897555,28.5,1.0,6.0,10.0,0.0,0.0
2022-01-09 11:00:00,10.742499999934807,28.0,1.0,6.0,11.0,0.0,0.0
2022-01-09 12:00:00,10.692500000121072,29.25,1.0,6.0,12.0,0.0,0.0
2022-01-09 13:00:00,10.692499999888241,28.5,1.0,6.0,13.0,0.0,0.0
2022-01-09 14:00:00,10.635000000009313,28.75,1.0,6.0,14.0,0.0,0.0
2022-01-09 15:00:00,10.737500000046566,28.75,1.0,6.0,15.0,0.0,0.0
2022-01-09 16:00:00,10.78000000002794,28.75,1.0,6.0,16.0,0.0,0.0
2022-01-09 17:00:00,11.037500000093132,28.75,1.0,6.0,17.0,0.0,0.0
2022-01-09 18:00:00,11.607499999925494,29.25,1.0,6.0,18.0,0.0,0.0
2022-01-09 19:00:00,11.652499999850988,30.0,1.0,6.0,19.0,0.0,0.0
2022-01-09 20:00:00,11.910000000149012,26.25,1.0,6.0,20.0,0.0,0.0
2022-01-09 21:00:00,8.222500000149012,27.25,1.0,6.0,21.0,0.0,0.0
2022-01-09 22:00:00,5.892499999841675,27.0,1.0,6.0,22.0,0.0,0.0
2022-01-09 23:00:00,7.227499999804422,26.5,1.0,6.0,23.0,0.0,0.0
2022-01-10 00:00:00,5.8250000001862645,26.75,0.0,0.0,0.0,0.0,0.0
2022-01-10 01:00:00,5.915000000037253,27.0,0.0,0.0,1.0,0.0,0.0
2022-01-10 02:00:00,5.949999999953434,27.25,0.0,0.0,2.0,0.0,0.0
2022-01-10 03:00:00,6.0,27.0,0.0,0.0,3.0,0.0,0.0
2022-01-10 04:00:00,9.847499999916181,27.0,0.0,0.0,4.0,0.0,0.0
2022-01-10 05:00:00,11.847500000149012,27.5,0.0,0.0,5.0,0.0,0.0
2022-01-10 06:00:00,11.899999999906868,27.25,0.0,0.0,6.0,0.0,0.0
2022-01-10 07:00:00,13.507499999832362,28.0,0.0,0.0,7.0,0.0,0.0
2022-01-10 08:00:00,15.147500000195578,32.0,0.0,0.0,8.0,0.0,0.0
2022-01-10 09:00:00,16.360000000102445,35.0,0.0,0.0,9.0,1.0,311.5
2022-01-10 10:00:00,14.929999999934807,33.0,0.0,0.0,10.0,1.0,324.0
2022-01-10 11:00:00,14.114999999990687,34.25,0.0,0.0,11.0,1.0,324.75
2022-01-10 12:00:00,15.885000000009313,31.0,0.0,0.0,12.0,1.0,334.25
2022-01-10 13:00:00,15.832500000018626,34.75,0.0,0.0,13.0,1.0,318.0
2022-01-10 14:00:00,15.75249999994412,40.75,0.0,0.0,14.0,1.0,326.25
2022-01-10 15:00:00,15.577499999897555,35.75,0.0,0.0,15.0,1.0,340.5
2022-01-10 16:00:00,14.104999999981374,33.0,0.0,0.0,16.0,1.0,324.5
2022-01-10 17:00:00,12.892500000074506,31.75,0.0,0.0,17.0,0.0,0.0
2022-01-10 18:00:00,12.15749999997206,31.5,0.0,0.0,18.0,0.0,0.0
2022-01-10 19:00:00,12.090000000083819,31.25,0.0,0.0,19.0,0.0,0.0
2022-01-10 20:00:00,12.077500000130385,31.75,0.0,0.0,20.0,0.0,0.0
2022-01-10 21:00:00,8.31249999976717,31.75,0.0,0.0,21.0,0.0,0.0
2022-01-10 22:00:00,5.962500000139698,31.5,0.0,0.0,22.0,0.0,0.0
2022-01-10 23:00:00,7.427499999990687,32.25,0.0,0.0,23.0,0.0,0.0
2022-01-11 00:00:00,5.862500000046566,31.5,0.0,1.0,0.0,0.0,0.0
2022-01-11 01:00:00,5.847499999916181,32.0,0.0,1.0,1.0,0.0,0.0
2022-01-11 02:00:00,5.915000000037253,31.75,0.0,1.0,2.0,0.0,0.0
2022-01-11 03:00:00,5.885000000009313,32.25,0.0,1.0,3.0,0.0,0.0
2022-01-11 04:00:00,9.872499999823049,32.25,0.0,1.0,4.0,0.0,0.0
2022-01-11 05:00:00,11.71999999997206,32.0,0.0,1.0,5.0,0.0,0.0
2022-01-11 06:00:00,11.600000000093132,32.0,0.0,1.0,6.0,0.0,0.0
2022-01-11 07:00:00,13.225000000093132,34.75,0.0,1.0,7.0,0.0,0.0
2022-01-11 08:00:00,15.21999999997206,35.75,0.0,1.0,8.0,0.0,0.0
2022-01-11 09:00:00,15.895000000018626,36.5,0.0,1.0,9.0,1.0,309.75
2022-01-11 10:00:00,16.270000000018626,37.25,0.0,1.0,10.0,1.0,339.25
2022-01-11 11:00:00,16.332500000018626,39.0,0.0,1.0,11.0,1.0,358.75
2022-01-11 12:00:00,15.770000000018626,38.5,0.0,1.0,12.0,1.0,327.0
2022-01-11 13:00:00,15.432499999878928,41.25,0.0,1.0,13.0,1.0,344.5
2022-01-11 14:00:00,15.577500000130385,37.0,0.0,1.0,14.0,1.0,314.5
2022-01-11 15:00:00,14.454999999841675,39.25,0.0,1.0,15.0,1.0,340.5
2022-01-11 16:00:00,13.555000000167638,37.75,0.0,1.0,16.0,1.0,315.25
2022-01-11 17:00:00,12.402499999850988,35.75,0.0,1.0,17.0,0.0,0.0
2022-01-11 18:00:00,11.787500000093132,34.0,0.0,1.0,18.0,0.0,0.0
2022-01-11 19:00:00,11.504999999888241,34.0,0.0,1.0,19.0,0.0,0.0
2022-01-11 20:00:00,11.545000000158325,33.5,0.0,1.0,20.0,0.0,0.0
2022-01-11 21:00:00,7.707499999785796,33.75,0.0,1.0,21.0,0.0,0.0
2022-01-11 22:00:00,5.565000000176951,34.25,0.0,1.0,22.0,0.0,0.0
2022-01-11 23:00:00,7.112500000046566,34.0,0.0,1.0,23.0,0.0,0.0
2022-01-12 00:00:00,5.572500000009313,33.5,0.0,2.0,0.0,0.0,0.0
2022-01-12 01:00:00,5.6749999998137355,34.25,0.0,2.0,1.0,0.0,0.0
2022-01-12 02:00:00,5.545000000158325,34.0,0.0,2.0,2.0,0.0,0.0
2022-01-12 03:00:00,5.597499999916181,34.25,0.0,2.0,3.0,0.0,0.0
2022-01-12 04:00:00,9.87250000005588,33.75,0.0,2.0,4.0,0.0,0.0
2022-01-12 05:00:00,11.727500000037253,34.5,0.0,2.0,5.0,0.0,0.0
2022-01-12 06:00:00,11.479999999981374,34.25,0.0,2.0,6.0,0.0,0.0
2022-01-12 07:00:00,12.942499999888241,36.0,0.0,2.0,7.0,0.0,0.0
2022-01-12 08:00:00,15.575000000186265,38.0,0.0,2.0,8.0,0.0,0.0
2022-01-12 09:00:00,16.822499999776483,42.75,0.0,2.0,9.0,1.0,365.0
2022-01-12 10:00:00,16.584999999962747,41.25,0.0,2.0,10.0,1.0,342.5
2022-01-12 11:00:00,17.2125000001397,41.75,0.0,2.0,11.0,1.0,326.0
2022-01-12 12:00:00,17.0,43.75,0.0,2.0,12.0,1.0,342.0
2022-01-12 13:00:00,17.459999999962747,42.75,0.0,2.0,13.0,1.0,340.0
2022-01-12 14:00:00,16.735000000102445,37.0,0.0,2.0,14.0,1.0,326.25
2022-01-12 15:00:00,16.327499999897555,38.25,0.0,2.0,15.0,1.0,322.75
2022-01-12 16:00:00,15.087500000139698,37.5,0.0,2.0,16.0,1.0,304.5
2022-01-12 17:00:00,13.944999999832362,34.75,0.0,2.0,17.0,0.0,0.0
2022-01-12 18:00:00,12.479999999981374,34.25,0.0,2.0,18.0,0.0,0.0
2022-01-12 19:00:00,11.834999999962747,34.25,0.0,2.0,19.0,0.0,0.0
2022-01-12 20:00:00,11.6875,34.75,0.0,2.0,20.0,0.0,0.0
2022-01-12 21:00:00,7.915000000037253,34.25,0.0,2.0,21.0,0.0,0.0
2022-01-12 22:00:00,5.7350000001024455,34.75,0.0,2.0,22.0,0.0,0.0
2022-01-12 23:00:00,6.885000000009313,34.25,0.0,2.0,23.0,0.0,0.0
2022-01-13 00:00:00,5.489999999990687,34.25,0.0,3.0,0.0,0.0,0.0
2022-01-13 01:00:00,5.474999999860302,34.75,0.0,3.0,1.0,0.0,0.0
2022-01-13 02:00:00,5.560000000055879,34.5,0.0,3.0,2.0,0.0,0.0
2022-01-13 03:00:00,5.46750000002794,34.25,0.0,3.0,3.0,0.0,0.0
2022-01-13 04:00:00,9.422500000102445,34.5,0.0,3.0,4.0,0.0,0.0
2022-01-13 05:00:00,11.34499999997206,34.25,0.0,3.0,5.0,0.0,0.0
2022-01-13 06:00:00,11.232499999925494,34.75,0.0,3.0,6.0,0.0,0.0
2022-01-13 07:00:00,12.817500000121072,35.5,0.0,3.0,7.0,0.0,0.0
2022-01-13 08:00:00,15.472499999916181,37.75,0.0,3.0,8.0,0.0,0.0
2022-01-13 09:00:00,15.854999999981374,37.5,0.0,3.0,9.0,1.0,325.25
2022-01-13 10:00:00,16.600000000093132,38.0,0.0,3.0,10.0,1.0,304.75
2022-01-13 11:00:00,17.544999999925494,38.0,0.0,3.0,11.0,1.0,325.5
2022-01-13 12:00:00,17.517499999841675,36.75,0.0,3.0,12.0,1.0,338.25
2022-01-13 13:00:00,16.125,37.0,0.0,3.0,13.0,1.0,342.25
2022-01-13 14:00:00,15.582500000018626,37.25,0.0,3.0,14.0,1.0,292.5
2022-01-13 15:00:00,15.377500000176951,33.25,0.0,3.0,15.0,1.0,313.5
2022-01-13 16:00:00,13.852499999804422,33.25,0.0,3.0,16.0,1.0,313.5
2022-01-13 17:00:00,12.117500000167638,31.0,0.0,3.0,17.0,0.0,0.0
2022-01-13 18:00:00,11.909999999916181,30.25,0.0,3.0,18.0,0.0,0.0
2022-01-13 19:00:00,11.665000000037253,30.75,0.0,3.0,19.0,0.0,0.0
2022-01-13 20:00:00,11.477500000037253,31.0,0.0,3.0,20.0,0.0,0.0
2022-01-13 21:00:00,7.522499999962747,30.5,0.0,3.0,21.0,0.0,0.0
